time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
10.36,-997.811,237.193,-27.022,1025.971,97.16,77.49
10.38,-993.807,174.141,-12.01,1009.021,109.03,79.61
10.41,-1036.842,205.167,-84.068,1060.284,112.28,77.93
10.44,-934.76,200.163,-112.091,962.499,119.25,76.21
10.47,-991.806,204.166,-79.064,1015.684,111.17,77.55
10.5,-1017.827,235.191,28.023,1045.022,82.71,76.8
10.52,-955.777,260.211,-3.002,990.569,90.66,74.77
10.55,-965.785,277.225,-70.057,1007.225,104.18,73.51
10.58,-982.799,190.155,-104.085,1006.422,118.69,77.56
10.61,-993.807,155.126,-92.075,1010.047,120.69,79.71
10.64,-975.793,190.155,-59.048,995.9,107.25,78.47
10.66,-993.807,228.185,-7.006,1019.692,91.76,77.06
10.69,-987.803,232.189,-18.015,1014.884,94.02,75.21
10.72,-935.76,243.198,25.02,967.17,91.65,75.43
10.75,-969.788,229.186,-77.063,999.477,108.58,76
10.77,-1006.818,257.209,-88.072,1042.879,108.9,74.89
10.8,-950.773,201.163,-54.044,973.322,105.04,77.64
10.83,-993.807,187.152,-80.065,1014.441,111.22,77.92
10.86,-1019.829,193.157,-71.058,1040.389,110.2,78.59
10.89,-989.804,183.149,-62.05,1008.517,108.72,78.95
10.91,-1012.823,182.148,-94.076,1033.363,117.32,78.56
10.94,-989.804,233.189,-128.104,1024.939,118.78,74.95
10.97,-1002.815,218.177,-106.086,1031.743,115.93,76.4
11,-1017.827,241.196,-82.067,1049.229,108.79,75.95
11.03,-1017.827,246.2,-57.046,1048.733,106.26,78.44
11.06,-980.797,163.133,-57.046,995.906,109.27,80.01
11.08,-1032.839,204.166,-53.043,1054.16,104.56,78.46
11.11,-983.799,216.176,-16.013,1007.397,94.24,77.57
11.14,-959.78,210.171,-28.023,982.921,97.59,77.54
11.17,-1008.82,229.186,-111.09,1040.473,115.86,75.83
11.19,-1005.817,242.197,-105.085,1039.89,113.46,75.29
11.22,-1008.82,252.205,-33.027,1040.392,98.53,77.55
11.25,-967.786,214.174,-8.007,991.234,91.34,77.59
11.28,-979.796,219.178,-100.081,1008.987,114.54,76.18
11.31,-961.781,225.183,-103.084,993.155,114.6,75.56
11.33,-963.783,233.189,-30.024,992.047,97.34,76.29
11.36,-985.801,201.163,12.01,1006.188,87.14,77.47
11.39,-973.791,220.179,-22.018,998.615,95.71,77.2
11.42,-986.802,215.175,-32.026,1010.497,98.47,77.57
11.45,-972.79,237.193,-84.068,1004.813,109.52,75.5
11.47,-979.796,265.215,-78.063,1018.054,106.4,74.24
11.5,-983.799,247.201,-36.029,1015.021,98.29,75.75
11.53,-993.807,245.199,-8.007,1023.641,91.87,76.13
11.56,-1000.813,177.144,-30.024,1016.813,98.75,79.19
11.59,-998.812,217.176,-43.035,1023.055,106.92,77.2
11.61,-983.799,236.192,-57.046,1013.362,103.58,76.13
11.64,-1002.815,260.211,1.001,1036.025,89.78,75.45
11.67,-989.804,192.156,17.014,1008.427,84.94,78.97
11.7,-993.807,162.132,-80.065,1010.124,112.94,78.68
11.73,-1015.825,203.165,-71.058,1038.377,109.28,78.04
11.75,-969.788,207.168,-56.046,993.251,105.14,77.52
11.78,-1025.833,217.176,-87.071,1052.179,111.85,77.15
11.81,-1018.828,211.172,-63.051,1042.391,106.62,77.79
11.84,-984.8,209.17,-68.055,1009.066,108.02,77.41
11.86,-1020.829,262.213,-64.052,1055.912,103.73,75.19
11.89,-984.8,202.164,-68.055,1007.637,118.65,77.3
11.92,-998.812,168.137,-108.088,1018.615,122.74,78.68
11.95,-1002.815,168.137,-96.078,1021.341,119.74,79.07
11.98,-983.799,167.136,-34.028,998.476,101.51,80.16
12.01,-960.781,143.116,-70.057,973.904,116.08,80.58
12.03,-1015.825,246.2,-103.084,1050.306,112.72,75.28
12.06,-947.77,167.136,-91.074,966.694,118.59,78.64
12.09,-980.797,175.142,-44.036,997.285,102.06,77.87
12.12,-1003.816,155.126,-12.01,1015.802,115.22,80.31
12.14,-972.79,155.126,-53.043,986.508,108.88,80.43
12.17,-1028.836,172.14,-132.107,1051.469,127.5,78.09
12.2,-985.801,207.168,-85.069,1010.92,112.32,77.2
12.23,-963.783,167.136,-77.063,981.199,111.28,79.75
12.26,-1044.849,173.141,-84.068,1062.428,115.9,79.56
12.28,-995.809,183.149,-84.068,1015.995,114.66,78.56
12.31,-1045.85,184.15,-73.059,1064.448,111.64,79.27
12.34,-1025.833,187.152,-50.041,1043.966,104.97,79.31
12.37,-1007.819,231.188,-45.037,1034.976,101.02,76.85
12.4,-969.788,185.15,-90.073,991.404,115.94,78.01
12.42,-1019.829,165.134,-109.089,1038.855,122.98,79.24
12.45,-1035.842,131.107,-91.074,1048.07,87.81,82.78
12.48,-971.79,212.172,-16.013,994.811,94.32,77.65
12.51,-981.798,246.2,-114.093,1018.606,114.86,74.55
12.53,-985.801,247.201,-103.084,1021.537,112.64,74.8
12.56,-996.81,247.201,45.037,1027.991,80.29,74.93
12.59,-967.786,186.151,44.036,986.51,76.69,78.82
12.62,-992.807,197.16,-13.011,1012.278,93.78,78.74
12.65,-973.791,181.147,-73.059,993.187,111.96,78.66
12.68,-983.799,168.137,-136.111,1007.302,128.99,77.6
12.7,-992.807,154.125,-106.086,1010.284,124.54,79.33
12.73,-947.77,215.175,-5.004,971.902,91.33,77.21
12.76,-980.797,220.179,20.016,1005.406,88.96,77.52
12.79,-970.789,215.175,-53.043,995.763,103.85,77.14
12.81,-981.798,203.165,-97.079,1007.287,115.54,77.08
12.84,-969.788,213.173,-30.024,993.395,98.02,77.48
12.87,-961.781,197.16,-51.041,983.108,104.51,78.04
12.9,-1022.831,236.192,-48.039,1050.846,101.5,76.19
12.93,-950.773,197.16,-97.079,975.841,116.21,76.99
12.95,-996.81,173.141,-123.1,1019.196,125.41,77.97
12.98,-1023.832,131.107,-129.105,1040.235,134.56,79.81
13.01,-1002.815,148.12,-108.088,1019.441,126.12,79.64
13.04,-1008.82,201.163,4.003,1028.688,88.86,78.72
13.07,-995.809,180.146,-61.05,1013.812,108.72,79.19
13.09,-1015.825,204.166,-108.088,1041.762,120.84,76.06
13.12,-969.788,173.141,-145.118,995.754,129.97,76.89
13.15,-1006.818,164.133,-134.109,1028.887,129.25,78.11
13.18,-1013.824,135.11,-146.119,1033.172,137.24,78.89
13.21,-1020.829,118.096,-125.102,1035.225,136.65,80.43
13.23,-1029.837,128.104,-120.098,1044.7,133.15,80.32
13.26,-1031.838,149.121,-134.109,1051.148,131.97,79
